PLAY_ID	GAME_ID	REL_PLAY_ID	QTR	MIN	SEC	OFF	DEF	DRIVE_ID	DOWN	YARDS_TO_FIRST	YARDS_TO_GOAL	DESCRIPTION	OFF_SCORE	DEF_SCORE	SEASON	YEAR	MONTH	DAY	HOME_TEAM	AWAY_TEAM	PLAY_TYPE
121	20020905_SF@NYG	121	4	13	15	NYG	SF	9	3	20	46	(13:15) K.Collins pass intended for I.Hilliard INTERCEPTED by Z.Bronson at SF 16. Z.Bronson to SF 36 for 20 yards (J.Shockey).	6	10	2002	2002	9	5	NYG	SF	INTERCEPTION
122	20020905_SF@NYG	122	4	13	2	SF	NYG	9	1	10	64	(13:02) K.Barlow up the middle to SF 36 for no gain (M.Barrow). Penalty on SF-F.Beasley  Unnecessary Roughness  offsetting. Penalty on NYG-B.Short  Unnecessary Roughness  offsetting.	10	6	2002	2002	9	5	NYG	SF	RUN|RUN_MIDDLE|PENALTY
123	20020905_SF@NYG	123	4	12	39	SF	NYG	9	2	10	64	(12:39) J.Garcia pass incomplete to E.Johnson. PENALTY on NYG-M.Barrow  Defensive Pass Interference  20 yards  enforced at SF 36 - No Play.	10	6	2002	2002	9	5	NYG	SF	PASS_INCOMPLETE|PENALTY|NO_PLAY
124	20020905_SF@NYG	124	4	12	31	SF	NYG	9	1	10	44	(12:31) J.Garcia pass to T.Owens to NYG 39 for 5 yards (W.Allen).	10	6	2002	2002	9	5	NYG	SF	PASS_COMPLETE
125	20020905_SF@NYG	125	4	11	56	SF	NYG	9	2	5	39	(11:56) T.Owens left end to NYG 29 for 10 yards (K.Hamilton  S.Williams).	10	6	2002	2002	9	5	NYG	SF	RUN|RUN_LEFT
126	20020905_SF@NYG	126	4	11	10	SF	NYG	9	1	10	29	(11:10) F.Beasley left end to NYG 20 for 9 yards (W.Peterson).	10	6	2002	2002	9	5	NYG	SF	RUN|RUN_LEFT
127	20020905_SF@NYG	127	4	10	29	SF	NYG	9	2	1	20	(10:29) J.Garcia pass to K.Barlow to NYG 16 for 4 yards (S.Williams  M.Barrow).	10	6	2002	2002	9	5	NYG	SF	PASS_COMPLETE
128	20020905_SF@NYG	128	4	9	46	SF	NYG	9	1	10	16	(9:46) K.Barlow up the middle to NYG 16 for no gain (K.Hamilton  M.Barrow).	10	6	2002	2002	9	5	NYG	SF	RUN|RUN_MIDDLE
129	20020905_SF@NYG	129	4	9	4	SF	NYG	9	2	10	16	(9:04) G.Hearst left end to NYG 15 for 1 yard (B.Short  W.Peterson).	10	6	2002	2002	9	5	NYG	SF	RUN|RUN_LEFT
130	20020905_SF@NYG	130	4	8	18	SF	NYG	9	3	9	15	(8:18) J.Garcia pass incomplete to F.Beasley.	10	6	2002	2002	9	5	NYG	SF	PASS_INCOMPLETE
131	20020905_SF@NYG	131	4	8	13	SF	NYG	9	4	9	15	(8:13) J.Cortez 33 yard field goal is GOOD  Center-B.Jennings  Holder-J.Baker.	10	6	2002	2002	9	5	NYG	SF	FIELD_GOAL_GOOD
132	20020905_SF@NYG	132	4	8	13	SF	NYG	-1	0	0	15	J.Cortez kicks 61 yards from SF 30 to NYG 9. J.Carter to NYG 23 for 14 yards (J.Williams).	13	6	2002	2002	9	5	NYG	SF	KICKOFF
133	20020905_SF@NYG	133	4	8	8	NYG	SF	10	1	10	77	(8:08) K.Collins sacked at NYG 15 for -8 yards (J.Winborn).	6	13	2002	2002	9	5	NYG	SF	SACK
134	20020905_SF@NYG	134	4	7	35	NYG	SF	10	2	18	85	(7:35) T.Barber up the middle to NYG 17 for 2 yards (J.Webster).	6	13	2002	2002	9	5	NYG	SF	RUN|RUN_MIDDLE
135	20020905_SF@NYG	135	4	6	58	NYG	SF	10	3	16	83	(6:58) (Shotgun) K.Collins pass to A.Toomer to NYG 40 for 23 yards (A.Plummer).	6	13	2002	2002	9	5	NYG	SF	PASS_COMPLETE
136	20020905_SF@NYG	136	4	6	15	NYG	SF	10	1	10	60	(6:15) K.Collins pass incomplete to T.Barber.	6	13	2002	2002	9	5	NYG	SF	PASS_INCOMPLETE
137	20020905_SF@NYG	137	4	6	10	NYG	SF	10	2	10	60	(6:10) R.Dayne left end pushed ob at NYG 42 for 2 yards (T.Parrish).	6	13	2002	2002	9	5	NYG	SF	RUN|RUN_LEFT
138	20020905_SF@NYG	138	4	5	59	NYG	SF	10	3	8	58	(5:59) K.Collins pass to A.Toomer to SF 47 for 11 yards (M.Rumph  Z.Bronson).	6	13	2002	2002	9	5	NYG	SF	PASS_COMPLETE
139	20020905_SF@NYG	139	4	5	22	NYG	SF	10	1	10	47	(5:22) K.Collins pass to I.Hilliard to SF 42 for 5 yards (R.Heard).	6	13	2002	2002	9	5	NYG	SF	PASS_COMPLETE
140	20020905_SF@NYG	140	4	4	47	NYG	SF	10	2	5	42	(4:47) K.Collins pass to T.Barber to SF 30 for 12 yards (J.Webster).	6	13	2002	2002	9	5	NYG	SF	PASS_COMPLETE
141	20020905_SF@NYG	141	4	4	47	NYG	SF	10	1	10	30	(4:47) PENALTY on NYG  Illegal Substitution  5 yards  enforced at SF 30 - No Play.	6	13	2002	2002	9	5	NYG	SF	PENALTY|NO_PLAY
142	20020905_SF@NYG	142	4	4	20	NYG	SF	10	1	15	35	(4:20) K.Collins pass to J.Shockey to SF 15 for 20 yards (A.Plummer).	6	13	2002	2002	9	5	NYG	SF	PASS_COMPLETE
143	20020905_SF@NYG	143	4	3	39	NYG	SF	10	1	10	15	(3:39) K.Collins pass to A.Toomer to SF 10 for 5 yards (A.Plummer).	6	13	2002	2002	9	5	NYG	SF	PASS_COMPLETE
144	20020905_SF@NYG	144	4	3	1	NYG	SF	10	2	5	10	(3:01) K.Collins pass incomplete to J.Shockey.	6	13	2002	2002	9	5	NYG	SF	PASS_INCOMPLETE
145	20020905_SF@NYG	145	4	2	56	NYG	SF	10	3	5	10	(2:56) K.Collins pass to T.Barber to SF 4 for 6 yards (T.Parrish).	6	13	2002	2002	9	5	NYG	SF	PASS_COMPLETE
146	20020905_SF@NYG	146	4	2	8	NYG	SF	10	1	4	4	(2:08) T.Barber left end pushed ob at SF 1 for 3 yards (T.Parrish).	6	13	2002	2002	9	5	NYG	SF	RUN|RUN_LEFT
147	20020905_SF@NYG	147	4	2	0	NYG	SF	10	2	1	1	(2:00) T.Barber left end for 1 yard  TOUCHDOWN.	6	13	2002	2002	9	5	NYG	SF	RUN|RUN_LEFT|TOUCHDOWN
148	20020905_SF@NYG	148	4	2	0	NYG	SF	-1	0	0	1	M.Bryant extra point is GOOD  Center-B.Jones  Holder-M.Allen.	6	13	2002	2002	9	5	NYG	SF	
149	20020905_SF@NYG	149	4	2	0	NYG	SF	-1	0	0	1	M.Bryant kicks 57 yards from NYG 30 to SF 13. J.Williams to SF 30 for 17 yards (M.Rivers).	13	13	2002	2002	9	5	NYG	SF	KICKOFF
150	20020905_SF@NYG	150	4	1	49	SF	NYG	10	1	10	70	(1:49) J.Garcia pass to T.Owens to NYG 37 for 33 yards (J.Sehorn).	13	13	2002	2002	9	5	NYG	SF	PASS_COMPLETE
151	20020905_SF@NYG	151	4	1	8	SF	NYG	10	1	10	37	(1:08) J.Garcia pass to J.Stokes pushed ob at NYG 25 for 12 yards (O.Stoutmire).	13	13	2002	2002	9	5	NYG	SF	PASS_COMPLETE
152	20020905_SF@NYG	152	4	1	2	SF	NYG	10	1	10	25	(1:02) G.Hearst left end to NYG 18 for 7 yards (M.Barrow).	13	13	2002	2002	9	5	NYG	SF	RUN|RUN_LEFT
153	20020905_SF@NYG	153	4	0	27	SF	NYG	10	2	3	18	(:27) G.Hearst right guard to NYG 17 for 1 yard (K.Holmes).	13	13	2002	2002	9	5	NYG	SF	RUN|RUN_RIGHT
154	20020905_SF@NYG	154	4	0	20	SF	NYG	10	3	2	17	(:20) G.Hearst up the middle to NYG 18 for -1 yards (O.Stoutmire  K.Hamilton).	13	13	2002	2002	9	5	NYG	SF	RUN|RUN_MIDDLE
155	20020905_SF@NYG	155	4	0	10	SF	NYG	10	4	3	18	(:10) J.Cortez 36 yard field goal is GOOD  Center-B.Jennings  Holder-J.Baker.	13	13	2002	2002	9	5	NYG	SF	FIELD_GOAL_GOOD
156	20020905_SF@NYG	156	4	0	10	SF	NYG	-1	0	0	18	J.Cortez kicks 48 yards from SF 30 to NYG 22. S.Bennett (didn't try to advance) to NYG 22 for no gain.	16	13	2002	2002	9	5	NYG	SF	KICKOFF
157	20020905_SF@NYG	157	4	0	5	NYG	SF	11	1	10	78	(:05) (Shotgun) K.Collins pass to T.Barber to NYG 30 for 8 yards. Lateral to R.Dixon to NYG 35 for 5 yards. R.Dixon pass incomplete. Penalty on NYG-R.Dixon  Illegal Forward Pass  declined.	13	16	2002	2002	9	5	NYG	SF	PASS_INCOMPLETE|PENALTY
158	20020908_KC@CLE	1	1	0	0	CLE	KC	-1	0	0	78	P.Dawson kicks 70 yards from CLV 30 to end zone  Touchback.	0	0	2002	2002	9	8	CLE	KC	KICKOFF
159	20020908_KC@CLE	2	1	60	0	KC	CLE	1	1	10	80	(15:00) P. Holmes right end to KC 22 for 2 yards (D.Bush).	0	0	2002	2002	9	8	CLE	KC	RUN|RUN_RIGHT
160	20020908_KC@CLE	3	1	59	21	KC	CLE	1	2	8	78	(14:21) P. Holmes left tackle to KC 22 for no gain (T.Rogers).	0	0	2002	2002	9	8	CLE	KC	RUN|RUN_LEFT
161	20020908_KC@CLE	4	1	58	39	KC	CLE	1	3	8	78	(13:39) T. Green pass intended for T.Gonzalez INTERCEPTED by D.McCutcheon at KC 30. D.McCutcheon ran ob at KC 6 for 24 yards (B. Waters).	0	0	2002	2002	9	8	CLE	KC	INTERCEPTION
162	20020908_KC@CLE	5	1	58	30	CLE	KC	1	1	6	6	(13:30) J.White left guard to KC 3 for 3 yards (G. Wesley).	0	0	2002	2002	9	8	CLE	KC	RUN|RUN_LEFT
163	20020908_KC@CLE	6	1	57	49	CLE	KC	1	2	3	3	(12:49) K.Holcomb pass incomplete to R.Bowers (E. Hicks).	0	0	2002	2002	9	8	CLE	KC	PASS_INCOMPLETE
164	20020908_KC@CLE	7	1	57	43	CLE	KC	1	3	3	3	(12:43) K.Holcomb pass incomplete to Q.Morgan (W. Bartee).	0	0	2002	2002	9	8	CLE	KC	PASS_INCOMPLETE
165	20020908_KC@CLE	8	1	57	37	CLE	KC	1	4	3	3	(12:37) P.Dawson 20 yard field goal is GOOD  Center-R.Kuehl  Holder-C.Gardocki.	0	0	2002	2002	9	8	CLE	KC	FIELD_GOAL_GOOD
166	20020908_KC@CLE	9	1	57	37	CLE	KC	-1	0	0	3	P.Dawson kicks 69 yards from CLV 30 to KC 1. D. Hall to KC 27 for 26 yards (A.Davis  K.Pearson).	3	0	2002	2002	9	8	CLE	KC	KICKOFF
167	20020908_KC@CLE	10	1	57	28	KC	CLE	2	1	10	73	(12:28) T. Green pass to T. Richardson to 50 for 23 yards (R.Griffith  O.Roye).	0	3	2002	2002	9	8	CLE	KC	PASS_COMPLETE
168	20020908_KC@CLE	11	1	56	49	KC	CLE	2	1	10	50	(11:49) P. Holmes left end ran ob at CLV 26 for 24 yards (D.Bush). PENALTY on KC-J. Dunn  Offensive Holding  10 yards  enforced at CLV 43.	0	3	2002	2002	9	8	CLE	KC	RUN|RUN_LEFT|PENALTY
169	20020908_KC@CLE	12	1	56	19	KC	CLE	2	1	13	53	(11:19) P. Holmes right end to KC 42 for -5 yards (D.Rudd).	0	3	2002	2002	9	8	CLE	KC	RUN|RUN_RIGHT
170	20020908_KC@CLE	13	1	55	36	KC	CLE	2	2	18	58	(10:36) T. Green pass to E. Kennison ran ob at CLV 39 for 19 yards (D.McCutcheon).	0	3	2002	2002	9	8	CLE	KC	PASS_COMPLETE
171	20020908_KC@CLE	14	1	55	13	KC	CLE	2	1	10	39	(10:13) T. Green pass to T.Gonzalez ran ob at CLV 23 for 16 yards (D.Rudd).	0	3	2002	2002	9	8	CLE	KC	PASS_COMPLETE
172	20020908_KC@CLE	15	1	54	49	KC	CLE	2	1	10	23	(9:49) P. Holmes left end to CLV 18 for 5 yards (A.Henry  C.Brown).	0	3	2002	2002	9	8	CLE	KC	RUN|RUN_LEFT
173	20020908_KC@CLE	16	1	54	12	KC	CLE	2	2	5	18	(9:12) T. Richardson right guard to CLV 17 for 1 yard (G.Warren  M.Word).	0	3	2002	2002	9	8	CLE	KC	RUN|RUN_RIGHT
174	20020908_KC@CLE	17	1	53	30	KC	CLE	2	3	4	17	(8:30) T. Green pass to T.Gonzalez for 17 yards  TOUCHDOWN.	0	3	2002	2002	9	8	CLE	KC	PASS_COMPLETE|TOUCHDOWN
175	20020908_KC@CLE	18	1	53	30	KC	CLE	-1	0	0	17	M. Andersen extra point is GOOD  Center-K. Gammon  Holder-D. Stryzinski.	0	3	2002	2002	9	8	CLE	KC	
176	20020908_KC@CLE	19	1	53	30	KC	CLE	-1	0	0	17	M. Andersen kicks 64 yards from KC 30 to CLV 6. A.King to CLV 30 for 24 yards (S. Fujita).	7	3	2002	2002	9	8	CLE	KC	KICKOFF
177	20020908_KC@CLE	20	1	53	15	CLE	KC	2	1	10	70	(8:15) J.White up the middle to CLV 35 for 5 yards (M. Maslowski).	3	7	2002	2002	9	8	CLE	KC	RUN|RUN_MIDDLE
178	20020908_KC@CLE	21	1	52	36	CLE	KC	2	2	5	65	(7:36) K.Holcomb pass to J.White to CLV 41 for 6 yards (J. Belser).	3	7	2002	2002	9	8	CLE	KC	PASS_COMPLETE
179	20020908_KC@CLE	22	1	51	58	CLE	KC	2	1	10	59	(6:58) K.Holcomb pass to J.White to CLV 43 for 2 yards (M. Patton).	3	7	2002	2002	9	8	CLE	KC	PASS_COMPLETE
180	20020908_KC@CLE	23	1	51	28	CLE	KC	2	2	8	57	(6:28) J.White right tackle to CLV 45 for 2 yards (D. Ransom). PENALTY on KC-G. Wesley  Personal Foul  15 yards  enforced at CLV 45.	3	7	2002	2002	9	8	CLE	KC	RUN|RUN_RIGHT|PENALTY
181	20020908_KC@CLE	24	1	50	59	CLE	KC	2	1	10	40	(5:59) K.Holcomb pass to K.Johnson to KC 35 for 5 yards (M. Patton  E. Hicks).	3	7	2002	2002	9	8	CLE	KC	PASS_COMPLETE
182	20020908_KC@CLE	25	1	50	22	CLE	KC	2	2	5	35	(5:22) W.Green left guard to KC 34 for 1 yard (G. Wesley).	3	7	2002	2002	9	8	CLE	KC	RUN|RUN_LEFT
183	20020908_KC@CLE	26	1	49	40	CLE	KC	2	3	4	34	(4:40) (Shotgun) K.Holcomb pass incomplete to A.Davis. PENALTY on KC-T. Allen  Defensive Pass Interference  12 yards  enforced at KC 34 - No Play.	3	7	2002	2002	9	8	CLE	KC	PASS_INCOMPLETE|PENALTY|NO_PLAY
184	20020908_KC@CLE	27	1	49	37	CLE	KC	2	1	10	22	(4:37) J.White left guard to KC 24 for -2 yards (R. Owens  R.Sims).	3	7	2002	2002	9	8	CLE	KC	RUN|RUN_LEFT
185	20020908_KC@CLE	28	1	48	55	CLE	KC	2	2	12	24	(3:55) J.White left tackle to KC 15 for 9 yards (J. Belser).	3	7	2002	2002	9	8	CLE	KC	RUN|RUN_LEFT
186	20020908_KC@CLE	29	1	48	24	CLE	KC	2	3	3	15	(3:24) K.Holcomb pass incomplete to D.Sanders (M. Maslowski).	3	7	2002	2002	9	8	CLE	KC	PASS_INCOMPLETE
187	20020908_KC@CLE	30	1	48	19	CLE	KC	2	4	3	15	(3:19) (Field Goal formation) P.Dawson 32 yard field goal is GOOD  Center-R.Kuehl  Holder-C.Gardocki.	3	7	2002	2002	9	8	CLE	KC	FIELD_GOAL_GOOD
188	20020908_KC@CLE	31	1	48	19	CLE	KC	-1	0	0	15	P.Dawson kicks 70 yards from CLV 30 to end zone  Touchback.	6	7	2002	2002	9	8	CLE	KC	KICKOFF
189	20020908_KC@CLE	32	1	48	16	KC	CLE	3	1	10	80	(3:16) P. Holmes right end to KC 31 for 11 yards (R.Griffith).	7	6	2002	2002	9	8	CLE	KC	RUN|RUN_RIGHT
190	20020908_KC@CLE	33	1	47	49	KC	CLE	3	1	10	69	(2:49) P. Holmes up the middle to KC 39 for 8 yards (D.Bush).	7	6	2002	2002	9	8	CLE	KC	RUN|RUN_MIDDLE
191	20020908_KC@CLE	34	1	47	8	KC	CLE	3	2	2	61	(2:08) T. Green pass incomplete to T. Richardson.	7	6	2002	2002	9	8	CLE	KC	PASS_INCOMPLETE
192	20020908_KC@CLE	35	1	47	3	KC	CLE	3	3	2	61	(2:03) T. Green pass to P. Holmes to KC 43 for 4 yards (C.Fuller).	7	6	2002	2002	9	8	CLE	KC	PASS_COMPLETE
193	20020908_KC@CLE	36	1	46	31	KC	CLE	3	1	10	57	(1:31) T. Green pass to M. Cloud ran ob at KC 48 for 5 yards (D.Rudd).	7	6	2002	2002	9	8	CLE	KC	PASS_COMPLETE
194	20020908_KC@CLE	37	1	46	4	KC	CLE	3	2	5	52	(1:04) P. Holmes left guard to KC 49 for 1 yard (C.Brown).	7	6	2002	2002	9	8	CLE	KC	RUN|RUN_LEFT
195	20020908_KC@CLE	38	1	45	24	KC	CLE	3	3	4	51	(:24) D. Hall left end to CLV 46 for 5 yards (B.Boyer).	7	6	2002	2002	9	8	CLE	KC	RUN|RUN_LEFT
196	20020908_KC@CLE	39	2	45	0	KC	CLE	3	1	10	46	(15:00) T. Green pass to P. Holmes to CLV 47 for -1 yards (D.Rudd).	7	6	2002	2002	9	8	CLE	KC	PASS_COMPLETE
197	20020908_KC@CLE	40	2	44	19	KC	CLE	3	2	11	47	(14:19) T. Green pass to D. Hall to CLV 43 for 4 yards (B.Boyer).	7	6	2002	2002	9	8	CLE	KC	PASS_COMPLETE
198	20020908_KC@CLE	41	2	43	39	KC	CLE	3	3	7	43	(13:39) T. Green pass to D. Hall to CLV 35 for 8 yards (D.McCutcheon). Play Challenged by CLV and REVERSED. T. Green pass incomplete to D. Hall.	7	6	2002	2002	9	8	CLE	KC	PASS_INCOMPLETE|CHALLENGE|CHALLENGE_SUCCESSFUL
199	20020908_KC@CLE	42	2	43	17	KC	CLE	3	4	7	43	(13:17) D. Stryzinski punts 43 yards to end zone  Center-K. Gammon  Touchback. PENALTY on KC-L. West  Personal Foul  15 yards  enforced at CLV 20.	7	6	2002	2002	9	8	CLE	KC	PUNT|PENALTY
200	20020908_KC@CLE	43	2	43	7	CLE	KC	3	1	10	65	(13:07) K.Holcomb pass to K.Johnson to KC 43 for 22 yards (J. Belser).	6	7	2002	2002	9	8	CLE	KC	PASS_COMPLETE
201	20020908_KC@CLE	44	2	42	27	CLE	KC	3	1	10	43	(12:27) K.Holcomb pass to D.Northcutt for 43 yards  TOUCHDOWN.	6	7	2002	2002	9	8	CLE	KC	PASS_COMPLETE|TOUCHDOWN
202	20020908_KC@CLE	45	2	42	27	CLE	KC	-1	0	0	43	P.Dawson extra point is GOOD  Center-R.Kuehl  Holder-C.Gardocki.	6	7	2002	2002	9	8	CLE	KC	
203	20020908_KC@CLE	46	2	42	27	CLE	KC	-1	0	0	43	P.Dawson kicks 74 yards from CLV 30 to KC -4. D. Hall to KC 17 for 21 yards (L.Sanders).	13	7	2002	2002	9	8	CLE	KC	KICKOFF
204	20020908_KC@CLE	47	2	42	13	KC	CLE	4	1	10	83	(12:13) T. Green pass to P. Holmes to KC 21 for 4 yards (E.Holmes).	7	13	2002	2002	9	8	CLE	KC	PASS_COMPLETE
205	20020908_KC@CLE	48	2	41	37	KC	CLE	4	2	6	79	(11:37) P. Holmes right tackle to KC 24 for 3 yards (D.Hambrick  T.Rogers).	7	13	2002	2002	9	8	CLE	KC	RUN|RUN_RIGHT
206	20020908_KC@CLE	49	2	40	52	KC	CLE	4	3	3	76	(10:52) T. Green up the middle to KC 29 for 5 yards (B.Boyer).	7	13	2002	2002	9	8	CLE	KC	RUN|RUN_MIDDLE
207	20020908_KC@CLE	50	2	40	13	KC	CLE	4	1	10	71	(10:13) T. Green pass to E. Kennison to CLV 7 for 64 yards (A.Henry).	7	13	2002	2002	9	8	CLE	KC	PASS_COMPLETE
208	20020908_KC@CLE	51	2	39	26	KC	CLE	4	1	7	7	(9:26) P. Holmes right end to CLV 5 for 2 yards (R.Griffith).	7	13	2002	2002	9	8	CLE	KC	RUN|RUN_RIGHT
209	20020908_KC@CLE	52	2	38	48	KC	CLE	4	2	5	5	(8:48) P. Holmes left end for 5 yards  TOUCHDOWN.	7	13	2002	2002	9	8	CLE	KC	RUN|RUN_LEFT|TOUCHDOWN
210	20020908_KC@CLE	53	2	38	48	KC	CLE	-1	0	0	5	M. Andersen extra point is GOOD  Center-K. Gammon  Holder-D. Stryzinski.	7	13	2002	2002	9	8	CLE	KC	
211	20020908_KC@CLE	54	2	38	48	KC	CLE	-1	0	0	5	M. Andersen kicks 55 yards from KC 30 to CLV 15. A.Davis to CLV 29 for 14 yards (M. Boerigter).	14	13	2002	2002	9	8	CLE	KC	KICKOFF
212	20020908_KC@CLE	55	2	38	35	CLE	KC	4	1	10	71	(8:35) W.Green right tackle to CLV 32 for 3 yards (M. Maslowski).	13	14	2002	2002	9	8	CLE	KC	RUN|RUN_RIGHT
213	20020908_KC@CLE	56	2	37	55	CLE	KC	4	2	7	68	(7:55) K.Holcomb pass to M.Campbell to 50 for 18 yards (M. Maslowski).	13	14	2002	2002	9	8	CLE	KC	PASS_COMPLETE
214	20020908_KC@CLE	57	2	37	16	CLE	KC	4	1	10	50	(7:16) W.Green right tackle to KC 45 for 5 yards (G. Wesley).	13	14	2002	2002	9	8	CLE	KC	RUN|RUN_RIGHT
215	20020908_KC@CLE	58	2	36	21	CLE	KC	4	2	5	45	(6:21) K.Holcomb pass to K.Johnson to KC 33 for 12 yards (W. Bartee).	13	14	2002	2002	9	8	CLE	KC	PASS_COMPLETE
216	20020908_KC@CLE	59	2	35	46	CLE	KC	4	1	10	33	(5:46) K.Johnson pass to Q.Morgan for 33 yards  TOUCHDOWN. 10 hands ball off to 30 who hands off to 85 who throws to 81 for TD	13	14	2002	2002	9	8	CLE	KC	PASS_COMPLETE|TOUCHDOWN
217	20020908_KC@CLE	60	2	35	46	CLE	KC	-1	0	0	33	P.Dawson extra point is GOOD  Center-R.Kuehl  Holder-C.Gardocki.	13	14	2002	2002	9	8	CLE	KC	
218	20020908_KC@CLE	61	2	35	46	CLE	KC	-1	0	0	33	P.Dawson kicks 67 yards from CLV 30 to KC 3. D. Hall to KC 26 for 23 yards (C.Akins).	20	14	2002	2002	9	8	CLE	KC	KICKOFF
219	20020908_KC@CLE	62	2	35	33	KC	CLE	5	1	10	74	(5:33) T. Green pass to P. Holmes to KC 26 for no gain (K.Lang).	14	20	2002	2002	9	8	CLE	KC	PASS_COMPLETE
220	20020908_KC@CLE	63	2	34	48	KC	CLE	5	2	10	74	(4:48) T. Green pass to P. Holmes to KC 30 for 4 yards (D.McCutcheon). PENALTY on CLV-C.Fuller  Illegal Contact  5 yards  enforced at KC 26 - No Play. Cle#33 injured on play	14	20	2002	2002	9	8	CLE	KC	PASS_COMPLETE|PENALTY|NO_PLAY
221	20020908_KC@CLE	64	2	34	25	KC	CLE	5	1	10	69	(4:25) T. Green pass incomplete to E. Kennison (L.Sanders).	14	20	2002	2002	9	8	CLE	KC	PASS_INCOMPLETE
222	20020908_KC@CLE	65	2	34	19	KC	CLE	5	2	10	69	(4:19) D. Hall left end to KC 40 for 9 yards (O.Roye  B.Boyer).	14	20	2002	2002	9	8	CLE	KC	RUN|RUN_LEFT
223	20020908_KC@CLE	66	2	33	33	KC	CLE	5	3	1	60	(3:33) P. Holmes left guard to KC 40 for no gain (G.Warren).	14	20	2002	2002	9	8	CLE	KC	RUN|RUN_LEFT
224	20020908_KC@CLE	67	2	32	39	KC	CLE	5	4	1	60	(2:39) D. Stryzinski punts 47 yards to CLV 13  Center-K. Gammon. D.Northcutt ran ob at CLV 36 for 23 yards (S. Harts).	14	20	2002	2002	9	8	CLE	KC	PUNT
225	20020908_KC@CLE	68	2	32	26	CLE	KC	5	1	10	64	(2:26) K.Holcomb pass to Q.Morgan to CLV 48 for 12 yards (G. Wesley).	20	14	2002	2002	9	8	CLE	KC	PASS_COMPLETE
226	20020908_KC@CLE	69	2	32	0	CLE	KC	5	1	10	52	(2:00) (Shotgun) K.Holcomb pass to Q.Morgan to KC 47 for 5 yards (W. Bartee).	20	14	2002	2002	9	8	CLE	KC	PASS_COMPLETE
227	20020908_KC@CLE	70	2	31	37	CLE	KC	5	2	5	47	(1:37) (Shotgun) K.Holcomb pass incomplete to K.Johnson.	20	14	2002	2002	9	8	CLE	KC	PASS_INCOMPLETE
228	20020908_KC@CLE	71	2	31	34	CLE	KC	5	3	5	47	(1:34) (Shotgun) K.Holcomb pass incomplete to K.Johnson.	20	14	2002	2002	9	8	CLE	KC	PASS_INCOMPLETE
229	20020908_KC@CLE	72	2	31	30	CLE	KC	5	4	5	47	(1:30) C.Gardocki punts 47 yards to end zone  Center-R.Kuehl  Touchback.	20	14	2002	2002	9	8	CLE	KC	PUNT
230	20020908_KC@CLE	73	2	31	19	KC	CLE	6	1	10	80	(1:19) (Shotgun) P. Holmes up the middle to KC 29 for 9 yards (D.Rudd  C.Fuller).	14	20	2002	2002	9	8	CLE	KC	RUN|RUN_MIDDLE
231	20020908_KC@CLE	74	2	30	55	KC	CLE	6	2	1	71	(:55) (Shotgun) T. Green pass incomplete to E. Kennison. PENALTY on KC-W. Roaf  Offensive Holding  10 yards  enforced at KC 29 - No Play.	14	20	2002	2002	9	8	CLE	KC	PASS_INCOMPLETE|PENALTY|NO_PLAY
232	20020908_KC@CLE	75	2	30	48	KC	CLE	6	2	11	81	(:48) (Shotgun) P. Holmes right guard to KC 24 for 5 yards (B.Boyer).	14	20	2002	2002	9	8	CLE	KC	RUN|RUN_RIGHT
233	20020908_KC@CLE	76	2	30	10	KC	CLE	6	3	6	76	(:10) (Shotgun) P. Holmes up the middle to KC 20 for -4 yards (M.Word).	14	20	2002	2002	9	8	CLE	KC	RUN|RUN_MIDDLE
234	20020908_KC@CLE	77	2	30	3	KC	CLE	6	4	10	80	(:03) PENALTY on CLV  Defensive Offside  5 yards  enforced at KC 20 - No Play.	14	20	2002	2002	9	8	CLE	KC	PENALTY|NO_PLAY
235	20020908_KC@CLE	78	2	30	3	KC	CLE	6	4	5	75	(:03) D. Stryzinski punts 55 yards to CLV 20  Center-K. Gammon  downed by KC-S. Harts.	14	20	2002	2002	9	8	CLE	KC	PUNT
236	20020908_KC@CLE	79	3	30	0	KC	CLE	-1	0	0	75	M. Andersen kicks 70 yards from KC 30 to end zone  Touchback.	14	20	2002	2002	9	8	CLE	KC	KICKOFF
237	20020908_KC@CLE	80	3	30	0	CLE	KC	6	1	10	80	(15:00) K.Holcomb pass incomplete to J.White (D. Ransom).	20	14	2002	2002	9	8	CLE	KC	PASS_INCOMPLETE
238	20020908_KC@CLE	81	3	29	57	CLE	KC	6	2	10	80	(14:57) W.Green left end to CLV 21 for 1 yard (D. Ransom). KC player #95 injured	20	14	2002	2002	9	8	CLE	KC	RUN|RUN_LEFT
239	20020908_KC@CLE	82	3	29	22	CLE	KC	6	3	9	79	(14:22) (Shotgun) K.Holcomb pass to D.Northcutt to CLV 25 for 4 yards (R. Owens). PENALTY on KC-R. Owens  Defensive Offside  5 yards  enforced at CLV 21 - No Play.	20	14	2002	2002	9	8	CLE	KC	PASS_COMPLETE|PENALTY|NO_PLAY
240	20020908_KC@CLE	83	3	28	59	CLE	KC	6	3	4	74	(13:59) (Shotgun) K.Holcomb pass to K.Johnson to CLV 40 for 14 yards (G. Wesley).	20	14	2002	2002	9	8	CLE	KC	PASS_COMPLETE
